Name,playerid,HR,week_start,week_end
"wong, connor",657136,1,2023-08-17,2023-08-23
"dejong, paul",657557,1,2023-08-17,2023-08-23
"ohtani, shohei",660271,2,2023-08-17,2023-08-23
"acuña, ronald",660670,1,2023-08-17,2023-08-23
"gonzález, oscar",660757,1,2023-08-17,2023-08-23
"contreras, william",661388,1,2023-08-17,2023-08-23
"varsho, daulton",662139,1,2023-08-17,2023-08-23
"mountcastle, ryan",663624,1,2023-08-17,2023-08-23
"hayes, ke'bryan",663647,1,2023-08-17,2023-08-23
"tucker, kyle",663656,1,2023-08-17,2023-08-23
"raleigh, cal",663728,3,2023-08-17,2023-08-23
"stephenson, tyler",663886,2,2023-08-17,2023-08-23
"lowe, nathaniel",663993,1,2023-08-17,2023-08-23
"haggerty, sam",664059,1,2023-08-17,2023-08-23
"moore, dylan",664238,2,2023-08-17,2023-08-23
"bohm, alec",664761,1,2023-08-17,2023-08-23
"wade, lamonte",664774,2,2023-08-17,2023-08-23
"tatís, fernando",665487,1,2023-08-17,2023-08-23
"amaya, miguel",665804,1,2023-08-17,2023-08-23
"chisholm, jazz",665862,1,2023-08-17,2023-08-23
"aranda, jonathan",666018,1,2023-08-17,2023-08-23
"lowe, josh",666139,1,2023-08-17,2023-08-23
"rortvedt, ben",666163,1,2023-08-17,2023-08-23
"bichette, bo",666182,1,2023-08-17,2023-08-23
"kieboom, carter",666198,1,2023-08-17,2023-08-23
"garcía, adolis",666969,1,2023-08-17,2023-08-23
"rooker, brent",667670,2,2023-08-17,2023-08-23
"arozarena, randy",668227,2,2023-08-17,2023-08-23
"rogers, jake",668670,1,2023-08-17,2023-08-23
"baddoo, akil",668731,1,2023-08-17,2023-08-23
"knizner, andrew",668800,1,2023-08-17,2023-08-23
"lewis, royce",668904,1,2023-08-17,2023-08-23
"rojas, josh",668942,1,2023-08-17,2023-08-23
"langeliers, shea",669127,2,2023-08-17,2023-08-23
"smith, will",669257,1,2023-08-17,2023-08-23
"burger, jake",669394,1,2023-08-17,2023-08-23
"hays, austin",669720,1,2023-08-17,2023-08-23
"toglia, michael",669911,1,2023-08-17,2023-08-23
"paredes, isaac",670623,2,2023-08-17,2023-08-23
"friedl, tj",670770,1,2023-08-17,2023-08-23
"casas, triston",671213,1,2023-08-17,2023-08-23
"diaz, jordan",672478,1,2023-08-17,2023-08-23
"moreno, gabriel",672515,2,2023-08-17,2023-08-23
"sosa, lenyn",672820,1,2023-08-17,2023-08-23
"diaz, yainer",673237,2,2023-08-17,2023-08-23
"robert, luis",673357,1,2023-08-17,2023-08-23
"kim, ha-seong",673490,2,2023-08-17,2023-08-23
"suzuki, seiya",673548,2,2023-08-17,2023-08-23
"velázquez, nelson",676369,1,2023-08-17,2023-08-23
"mccormick, chas",676801,2,2023-08-17,2023-08-23
"schneider, davis",676914,1,2023-08-17,2023-08-23
"rodríguez, julio",677594,2,2023-08-17,2023-08-23
"witt, bobby",677951,3,2023-08-17,2023-08-23
"basabe, osleivis",678545,1,2023-08-17,2023-08-23
"tovar, ezequiel",678662,1,2023-08-17,2023-08-23
"torkelson, spencer",679529,2,2023-08-17,2023-08-23
"blanco, dairon",680118,1,2023-08-17,2023-08-23
"mclain, matt",680574,2,2023-08-17,2023-08-23
"palacios, richie",680700,1,2023-08-17,2023-08-23
"gelof, zack",680869,1,2023-08-17,2023-08-23
"stott, bryson",681082,1,2023-08-17,2023-08-23
"o'hoppe, logan",681351,1,2023-08-17,2023-08-23
"carpenter, kerry",681481,4,2023-08-17,2023-08-23
"outman, james",681546,1,2023-08-17,2023-08-23
"matos, luis",682641,1,2023-08-17,2023-08-23
"de la cruz, elly",682829,1,2023-08-17,2023-08-23
"abrams, cj",682928,2,2023-08-17,2023-08-23
"henderson, gunnar",683002,2,2023-08-17,2023-08-23
"volpe, anthony",683011,1,2023-08-17,2023-08-23
"vaughn, andrew",683734,1,2023-08-17,2023-08-23
"canzone, dominic",686527,1,2023-08-17,2023-08-23
"encarnacion-strand, christian",687952,1,2023-08-17,2023-08-23
"yoshida, masataka",807799,1,2023-08-17,2023-08-23
"cabrera, miguel",408234,1,2023-08-24,2023-08-30
"maldonado, martín",455117,1,2023-08-24,2023-08-30
"turner, justin",457759,2,2023-08-24,2023-08-30
"andrus, elvis",462101,1,2023-08-24,2023-08-30
"belt, brandon",474832,1,2023-08-24,2023-08-30
"goldschmidt, paul",502671,2,2023-08-24,2023-08-30
"altuve, josé",514888,1,2023-08-24,2023-08-30
"freeman, freddie",518692,2,2023-08-24,2023-08-30
"heyward, jason",518792,2,2023-08-24,2023-08-30
"lemahieu, dj",518934,4,2023-08-24,2023-08-30
"stanton, giancarlo",519317,2,2023-08-24,2023-08-30
"flores, wilmer",527038,1,2023-08-24,2023-08-30
"ozuna, marcell",542303,3,2023-08-24,2023-08-30
"higashioka, kyle",543309,2,2023-08-24,2023-08-30
"semien, marcus",543760,1,2023-08-24,2023-08-30
"springer, george",543807,2,2023-08-24,2023-08-30
"grichuk, randal",545341,1,2023-08-24,2023-08-30
"harper, bryce",547180,3,2023-08-24,2023-08-30
"abreu, josé",547989,1,2023-08-24,2023-08-30
"farmer, kyle",571657,1,2023-08-24,2023-08-30
"hernández, enrique",571771,1,2023-08-24,2023-08-30
"muncy, max",571970,2,2023-08-24,2023-08-30
"taylor, michael",572191,3,2023-08-24,2023-08-30
"contreras, willson",575929,2,2023-08-24,2023-08-30
"canha, mark",592192,1,2023-08-24,2023-08-30
"castellanos, nick",592206,1,2023-08-24,2023-08-30
"drury, brandon",592273,1,2023-08-24,2023-08-30
"judge, aaron",592450,2,2023-08-24,2023-08-30
"machado, manny",592518,1,2023-08-24,2023-08-30
"renfroe, hunter",592669,1,2023-08-24,2023-08-30
"yelich, christian",592885,1,2023-08-24,2023-08-30
"bogaerts, xander",593428,1,2023-08-24,2023-08-30
"polanco, jorge",593871,2,2023-08-24,2023-08-30
"calhoun, kole",594777,1,2023-08-24,2023-08-30
"duvall, adam",594807,4,2023-08-24,2023-08-30
"lindor, francisco",596019,1,2023-08-24,2023-08-30
"story, trevor",596115,1,2023-08-24,2023-08-30
"vogelbach, dan",596129,2,2023-08-24,2023-08-30
"sánchez, gary",596142,2,2023-08-24,2023-08-30
"kepler, max",596146,1,2023-08-24,2023-08-30
"candelario, jeimer",600869,1,2023-08-24,2023-08-30
"bell, josh",605137,1,2023-08-24,2023-08-30
"betts, mookie",605141,2,2023-08-24,2023-08-30
"martini, nick",605361,2,2023-08-24,2023-08-30
"arcia, orlando",606115,2,2023-08-24,2023-08-30
"hernández, teoscar",606192,4,2023-08-24,2023-08-30
"marte, ketel",606466,1,2023-08-24,2023-08-30
"nimmo, brandon",607043,1,2023-08-24,2023-08-30
"turner, trea",607208,4,2023-08-24,2023-08-30
"pillar, kevin",607680,1,2023-08-24,2023-08-30
"ramírez, josé",608070,2,2023-08-24,2023-08-30
"bregman, alex",608324,2,2023-08-24,2023-08-30
"seager, corey",608369,2,2023-08-24,2023-08-30
"correa, carlos",621043,1,2023-08-24,2023-08-30
"stewart, dj",621466,3,2023-08-24,2023-08-30
"wisdom, patrick",621550,1,2023-08-24,2023-08-30
"santander, anthony",623993,3,2023-08-24,2023-08-30
"soler, jorge",624585,2,2023-08-24,2023-08-30
"crawford, j. p.",641487,2,2023-08-24,2023-08-30
"garver, mitch",641598,3,2023-08-24,2023-08-30
"heim, jonah",641680,1,2023-08-24,2023-08-30
"mcmahon, ryan",641857,1,2023-08-24,2023-08-30
"palacios, joshua",641943,1,2023-08-24,2023-08-30
"tellez, rowdy",642133,1,2023-08-24,2023-08-30
"benintendi, andrew",643217,2,2023-08-24,2023-08-30
"dubón, mauricio",643289,1,2023-08-24,2023-08-30
"jansen, danny",643376,1,2023-08-24,2023-08-30
"kemp, tony",643393,1,2023-08-24,2023-08-30
"ford, mike",645801,1,2023-08-24,2023-08-30
"jiménez, eloy",650391,1,2023-08-24,2023-08-30
"torres, gleyber",650402,4,2023-08-24,2023-08-30
"díaz, yandy",650490,1,2023-08-24,2023-08-30
"rengifo, luis",650859,3,2023-08-24,2023-08-30
"mckinstry, zach",656716,1,2023-08-24,2023-08-30
"mullins, cedric",656775,2,2023-08-24,2023-08-30
"o'hearn, ryan",656811,1,2023-08-24,2023-08-30
"schwarber, kyle",656941,3,2023-08-24,2023-08-30
"verdugo, alex",657077,3,2023-08-24,2023-08-30
"wong, connor",657136,1,2023-08-24,2023-08-30
"laureano, ramón",657656,2,2023-08-24,2023-08-30
"moncada, yoán",660162,1,2023-08-24,2023-08-30
"acuña, ronald",660670,1,2023-08-24,2023-08-30
"ruiz, keibert",660688,1,2023-08-24,2023-08-30
"contreras, william",661388,1,2023-08-24,2023-08-30
"riley, austin",663586,2,2023-08-24,2023-08-30
"baker, luken",663609,1,2023-08-24,2023-08-30
"mountcastle, ryan",663624,1,2023-08-24,2023-08-30
"hayes, ke'bryan",663647,2,2023-08-24,2023-08-30
"tucker, kyle",663656,1,2023-08-24,2023-08-30
"raleigh, cal",663728,1,2023-08-24,2023-08-30
"happ, ian",664023,2,2023-08-24,2023-08-30
"lowe, brandon",664040,1,2023-08-24,2023-08-30
"isbel, kyle",664728,1,2023-08-24,2023-08-30
"bohm, alec",664761,2,2023-08-24,2023-08-30
"brown, seth",664913,1,2023-08-24,2023-08-30
"guerrero, vladimir",665489,2,2023-08-24,2023-08-30
"soto, juan",665742,1,2023-08-24,2023-08-30
"taveras, leody",665750,1,2023-08-24,2023-08-30
"chisholm, jazz",665862,1,2023-08-24,2023-08-30
"giménez, andrés",665926,1,2023-08-24,2023-08-30
"jones, nolan",666134,1,2023-08-24,2023-08-30
"lowe, josh",666139,2,2023-08-24,2023-08-30
"moniak, mickey",666160,1,2023-08-24,2023-08-30
"benson, will",666181,1,2023-08-24,2023-08-30
"kieboom, carter",666198,2,2023-08-24,2023-08-30
"naylor, bo",666310,3,2023-08-24,2023-08-30
"julien, edouard",666397,1,2023-08-24,2023-08-30
"garcía, adolis",666969,1,2023-08-24,2023-08-30
"gurriel, lourdes",666971,1,2023-08-24,2023-08-30
"rooker, brent",667670,1,2023-08-24,2023-08-30
"arozarena, randy",668227,1,2023-08-24,2023-08-30
"rogers, jake",668670,1,2023-08-24,2023-08-30
"baddoo, akil",668731,1,2023-08-24,2023-08-30
"reynolds, bryan",668804,1,2023-08-24,2023-08-30
"vientos, mark",668901,1,2023-08-24,2023-08-30
"lewis, royce",668904,4,2023-08-24,2023-08-30
"rojas, josh",668942,1,2023-08-24,2023-08-30
"marsh, brandon",669016,1,2023-08-24,2023-08-30
"langeliers, shea",669127,3,2023-08-24,2023-08-30
"campusano, luis",669134,1,2023-08-24,2023-08-30
"senzel, nick",669222,1,2023-08-24,2023-08-30
"edman, tommy",669242,1,2023-08-24,2023-08-30
"smith, will",669257,1,2023-08-24,2023-08-30
"suwinski, jack",669261,1,2023-08-24,2023-08-30
"allen, nick",669397,1,2023-08-24,2023-08-30
"schmitt, casey",669477,1,2023-08-24,2023-08-30
"hays, austin",669720,1,2023-08-24,2023-08-30
"call, alex",669743,1,2023-08-24,2023-08-30
"toglia, michael",669911,1,2023-08-24,2023-08-30
"raley, luke",670042,1,2023-08-24,2023-08-30
"wallner, matt",670242,1,2023-08-24,2023-08-30
"álvarez, yordan",670541,2,2023-08-24,2023-08-30
"paredes, isaac",670623,2,2023-08-24,2023-08-30
"casas, triston",671213,1,2023-08-24,2023-08-30
"waters, drew",671221,1,2023-08-24,2023-08-30
"freeman, tyler",671289,1,2023-08-24,2023-08-30
"butler, lawrence",671732,1,2023-08-24,2023-08-30
"harris, michael",671739,1,2023-08-24,2023-08-30
"bailey, patrick",672275,1,2023-08-24,2023-08-30
"arias, gabriel",672356,1,2023-08-24,2023-08-30
"moreno, gabriel",672515,1,2023-08-24,2023-08-30
"sosa, lenyn",672820,3,2023-08-24,2023-08-30
"diaz, yainer",673237,1,2023-08-24,2023-08-30
"robert, luis",673357,2,2023-08-24,2023-08-30
"noda, ryan",676116,1,2023-08-24,2023-08-30
"velázquez, nelson",676369,1,2023-08-24,2023-08-30
"trejo, alan",676701,1,2023-08-24,2023-08-30
"schneider, davis",676914,3,2023-08-24,2023-08-30
"batten, matthew",676946,1,2023-08-24,2023-08-30
"rodríguez, julio",677594,3,2023-08-24,2023-08-30
"abreu, wilyer",677800,1,2023-08-24,2023-08-30
"witt, bobby",677951,1,2023-08-24,2023-08-30
"meadows, parker",678009,1,2023-08-24,2023-08-30
"tovar, ezequiel",678662,1,2023-08-24,2023-08-30
"peguero, liover",678894,1,2023-08-24,2023-08-30
"torkelson, spencer",679529,1,2023-08-24,2023-08-30
"martínez, j. p.",679881,1,2023-08-24,2023-08-30
"mclain, matt",680574,1,2023-08-24,2023-08-30
"jeffers, ryan",680777,1,2023-08-24,2023-08-30
"gelof, zack",680869,1,2023-08-24,2023-08-30
"stott, bryson",681082,2,2023-08-24,2023-08-30
"outman, james",681546,2,2023-08-24,2023-08-30
"abrams, cj",682928,1,2023-08-24,2023-08-30
"carroll, corbin",682998,2,2023-08-24,2023-08-30
"henderson, gunnar",683002,1,2023-08-24,2023-08-30
"volpe, anthony",683011,2,2023-08-24,2023-08-30
"vaughn, andrew",683734,1,2023-08-24,2023-08-30
"busch, michael",683737,1,2023-08-24,2023-08-30
"marlowe, cade",687799,1,2023-08-24,2023-08-30
"encarnacion-strand, christian",687952,1,2023-08-24,2023-08-30
"walker, jordan",691023,1,2023-08-24,2023-08-30
"colás, oscar",693049,1,2023-08-24,2023-08-30
"maldonado, martín",455117,2,2023-08-31,2023-09-06
"solano, donovan",456781,1,2023-08-31,2023-09-06
"santana, carlos",467793,1,2023-08-31,2023-09-06
"belt, brandon",474832,1,2023-08-31,2023-09-06
"brantley, michael",488726,2,2023-08-31,2023-09-06
"escobar, eduardo",500871,1,2023-08-31,2023-09-06
"goldschmidt, paul",502671,1,2023-08-31,2023-09-06
"altuve, josé",514888,5,2023-08-31,2023-09-06
"d'arnaud, travis",518595,1,2023-08-31,2023-09-06
"heyward, jason",518792,1,2023-08-31,2023-09-06
"lemahieu, dj",518934,2,2023-08-31,2023-09-06
"stanton, giancarlo",519317,2,2023-08-31,2023-09-06
"pérez, salvador",521692,2,2023-08-31,2023-09-06
"flores, wilmer",527038,2,2023-08-31,2023-09-06
"bethancourt, christian",542194,1,2023-08-31,2023-09-06
"pérez, carlos",542208,1,2023-08-31,2023-09-06
"ozuna, marcell",542303,2,2023-08-31,2023-09-06
"semien, marcus",543760,2,2023-08-31,2023-09-06
"vázquez, christian",543877,2,2023-08-31,2023-09-06
"wong, kolten",543939,1,2023-08-31,2023-09-06
"grichuk, randal",545341,1,2023-08-31,2023-09-06
"abreu, josé",547989,3,2023-08-31,2023-09-06
"farmer, kyle",571657,1,2023-08-31,2023-09-06
"muncy, max",571970,1,2023-08-31,2023-09-06
"walker, christian",572233,2,2023-08-31,2023-09-06
"yastrzemski, mike",573262,2,2023-08-31,2023-09-06
"contreras, willson",575929,2,2023-08-31,2023-09-06
"canha, mark",592192,1,2023-08-31,2023-09-06
"drury, brandon",592273,1,2023-08-31,2023-09-06
"judge, aaron",592450,2,2023-08-31,2023-09-06
"machado, manny",592518,1,2023-08-31,2023-09-06
"realmuto, j. t.",592663,3,2023-08-31,2023-09-06
"bogaerts, xander",593428,1,2023-08-31,2023-09-06
"polanco, jorge",593871,2,2023-08-31,2023-09-06
"duvall, adam",594807,1,2023-08-31,2023-09-06
"kiermaier, kevin",595281,1,2023-08-31,2023-09-06
"lindor, francisco",596019,2,2023-08-31,2023-09-06
"sánchez, gary",596142,1,2023-08-31,2023-09-06
"candelario, jeimer",600869,2,2023-08-31,2023-09-06
"bell, josh",605137,1,2023-08-31,2023-09-06
"betts, mookie",605141,2,2023-08-31,2023-09-06
"davis, j. d.",605204,1,2023-08-31,2023-09-06
"martini, nick",605361,2,2023-08-31,2023-09-06
"arcia, orlando",606115,1,2023-08-31,2023-09-06
"hernández, teoscar",606192,2,2023-08-31,2023-09-06
"nimmo, brandon",607043,3,2023-08-31,2023-09-06
"turner, trea",607208,3,2023-08-31,2023-09-06
"gallo, joey",608336,1,2023-08-31,2023-09-06
"seager, corey",608369,3,2023-08-31,2023-09-06
"andújar, miguel",609280,1,2023-08-31,2023-09-06
"taylor, chris",621035,1,2023-08-31,2023-09-06
"correa, carlos",621043,1,2023-08-31,2023-09-06
"stewart, dj",621466,1,2023-08-31,2023-09-06
"wendle, joey",621563,1,2023-08-31,2023-09-06
"olson, matt",621566,3,2023-08-31,2023-09-06
"santander, anthony",623993,1,2023-08-31,2023-09-06
"alonso, pete",624413,3,2023-08-31,2023-09-06
"sosa, edmundo",624641,1,2023-08-31,2023-09-06
"bellinger, cody",641355,4,2023-08-31,2023-09-06
"crawford, j. p.",641487,3,2023-08-31,2023-09-06
"garver, mitch",641598,3,2023-08-31,2023-09-06
"hampson, garrett",641658,1,2023-08-31,2023-09-06
"o'neill, tyler",641933,2,2023-08-31,2023-09-06
"palacios, joshua",641943,1,2023-08-31,2023-09-06
"smith, dominic",642086,1,2023-08-31,2023-09-06
"siri, josé",642350,1,2023-08-31,2023-09-06
"adames, willy",642715,2,2023-08-31,2023-09-06
"cooper, garrett",643265,1,2023-08-31,2023-09-06
"dubón, mauricio",643289,2,2023-08-31,2023-09-06
"jansen, danny",643376,1,2023-08-31,2023-09-06
"mcneil, jeff",643446,1,2023-08-31,2023-09-06
"albies, ozzie",645277,1,2023-08-31,2023-09-06
"ford, mike",645801,3,2023-08-31,2023-09-06
"arráez, luis",650333,1,2023-08-31,2023-09-06
"torres, gleyber",650402,1,2023-08-31,2023-09-06
"díaz, yandy",650490,1,2023-08-31,2023-09-06
"de la cruz, bryan",650559,2,2023-08-31,2023-09-06
"rengifo, luis",650859,2,2023-08-31,2023-09-06
"pinto, rené",650907,2,2023-08-31,2023-09-06
"joe, connor",656582,1,2023-08-31,2023-09-06
"luplow, jordan",656669,1,2023-08-31,2023-09-06
"mullins, cedric",656775,1,2023-08-31,2023-09-06
"schwarber, kyle",656941,4,2023-08-31,2023-09-06
"thomas, lane",657041,3,2023-08-31,2023-09-06
"verdugo, alex",657077,1,2023-08-31,2023-09-06
"olivares, edward",658668,3,2023-08-31,2023-09-06
"moncada, yoán",660162,2,2023-08-31,2023-09-06
"acuña, ronald",660670,3,2023-08-31,2023-09-06
"montero, elehuris",660707,1,2023-08-31,2023-09-06
"sánchez, jesús",660821,2,2023-08-31,2023-09-06
"contreras, william",661388,1,2023-08-31,2023-09-06
"nootbaar, lars",663457,1,2023-08-31,2023-09-06
"riley, austin",663586,3,2023-08-31,2023-09-06
"hayes, ke'bryan",663647,2,2023-08-31,2023-09-06
"raleigh, cal",663728,1,2023-08-31,2023-09-06
"stephenson, tyler",663886,1,2023-08-31,2023-09-06
"blankenhorn, travis",663905,1,2023-08-31,2023-09-06
"happ, ian",664023,1,2023-08-31,2023-09-06
"lowe, brandon",664040,2,2023-08-31,2023-09-06
"bohm, alec",664761,1,2023-08-31,2023-09-06
"wade, lamonte",664774,1,2023-08-31,2023-09-06
"brown, seth",664913,1,2023-08-31,2023-09-06
"tatís, fernando",665487,3,2023-08-31,2023-09-06
"guerrero, vladimir",665489,1,2023-08-31,2023-09-06
"soto, juan",665742,3,2023-08-31,2023-09-06
"amaya, miguel",665804,1,2023-08-31,2023-09-06
"valdez, enmanuel",665839,1,2023-08-31,2023-09-06
"chisholm, jazz",665862,3,2023-08-31,2023-09-06
"ruiz, esteury",665923,1,2023-08-31,2023-09-06
"jones, nolan",666134,1,2023-08-31,2023-09-06
"benson, will",666181,1,2023-08-31,2023-09-06
"naylor, bo",666310,1,2023-08-31,2023-09-06
"morel, christopher",666624,1,2023-08-31,2023-09-06
"garcía, adolis",666969,2,2023-08-31,2023-09-06
"gurriel, lourdes",666971,3,2023-08-31,2023-09-06
"rooker, brent",667670,1,2023-08-31,2023-09-06
"steer, spencer",668715,2,2023-08-31,2023-09-06
"vientos, mark",668901,1,2023-08-31,2023-09-06
"lewis, royce",668904,2,2023-08-31,2023-09-06
"rutschman, adley",668939,1,2023-08-31,2023-09-06
"melendez, mj",669004,2,2023-08-31,2023-09-06
"huff, sam",669087,1,2023-08-31,2023-09-06
"suwinski, jack",669261,1,2023-08-31,2023-09-06
"gorman, nolan",669357,3,2023-08-31,2023-09-06
"burger, jake",669394,4,2023-08-31,2023-09-06
"smith, josh",669701,1,2023-08-31,2023-09-06
"hays, austin",669720,1,2023-08-31,2023-09-06
"short, zack",670097,1,2023-08-31,2023-09-06
"wallner, matt",670242,1,2023-08-31,2023-09-06
"álvarez, yordan",670541,2,2023-08-31,2023-09-06
"paredes, isaac",670623,1,2023-08-31,2023-09-06
"friedl, tj",670770,1,2023-08-31,2023-09-06
"casas, triston",671213,2,2023-08-31,2023-09-06
"freeman, tyler",671289,1,2023-08-31,2023-09-06
"butler, lawrence",671732,2,2023-08-31,2023-09-06
"harris, michael",671739,1,2023-08-31,2023-09-06
"arias, gabriel",672356,1,2023-08-31,2023-09-06
"diaz, jordan",672478,1,2023-08-31,2023-09-06
"moreno, gabriel",672515,1,2023-08-31,2023-09-06
"diaz, yainer",673237,2,2023-08-31,2023-09-06
"suzuki, seiya",673548,3,2023-08-31,2023-09-06
"smith, kevin",675656,1,2023-08-31,2023-09-06
"noda, ryan",676116,2,2023-08-31,2023-09-06
"velázquez, nelson",676369,4,2023-08-31,2023-09-06
"clement, ernie",676391,1,2023-08-31,2023-09-06
"mccormick, chas",676801,1,2023-08-31,2023-09-06
"schneider, davis",676914,1,2023-08-31,2023-09-06
"rodríguez, julio",677594,3,2023-08-31,2023-09-06
"thomas, alek",677950,1,2023-08-31,2023-09-06
"witt, bobby",677951,1,2023-08-31,2023-09-06
"torkelson, spencer",679529,1,2023-08-31,2023-09-06
"o'hoppe, logan",681351,1,2023-08-31,2023-09-06
"outman, james",681546,1,2023-08-31,2023-09-06
"marte, noelvi",682622,1,2023-08-31,2023-09-06
"álvarez, francisco",682626,1,2023-08-31,2023-09-06
"abrams, cj",682928,1,2023-08-31,2023-09-06
"carroll, corbin",682998,1,2023-08-31,2023-09-06
"henderson, gunnar",683002,1,2023-08-31,2023-09-06
"volpe, anthony",683011,1,2023-08-31,2023-09-06
"vaughn, andrew",683734,2,2023-08-31,2023-09-06
"busch, michael",683737,1,2023-08-31,2023-09-06
"canzone, dominic",686527,2,2023-08-31,2023-09-06
"lipcius, andre",686531,1,2023-08-31,2023-09-06
"lee, korey",686676,1,2023-08-31,2023-09-06
"massey, michael",686681,1,2023-08-31,2023-09-06
"horwitz, spencer",687462,1,2023-08-31,2023-09-06
"encarnacion-strand, christian",687952,1,2023-08-31,2023-09-06
"walker, jordan",691023,3,2023-08-31,2023-09-06
"winn, masyn",691026,1,2023-08-31,2023-09-06
"domínguez, jasson",691176,3,2023-08-31,2023-09-06
"colás, oscar",693049,1,2023-08-31,2023-09-06
"yoshida, masataka",807799,2,2023-08-31,2023-09-06
"turner, justin",457759,1,2023-09-07,2023-09-13
"votto, joey",458015,1,2023-09-07,2023-09-13
"pham, tommy",502054,3,2023-09-07,2023-09-13
"martinez, j. d.",502110,1,2023-09-07,2023-09-13
"goldschmidt, paul",502671,1,2023-09-07,2023-09-13
"altuve, josé",514888,1,2023-09-07,2023-09-13
"d'arnaud, travis",518595,1,2023-09-07,2023-09-13
"donaldson, josh",518626,1,2023-09-07,2023-09-13
"freeman, freddie",518692,1,2023-09-07,2023-09-13
"stanton, giancarlo",519317,1,2023-09-07,2023-09-13
"flores, wilmer",527038,1,2023-09-07,2023-09-13
"ozuna, marcell",542303,1,2023-09-07,2023-09-13
"grossman, robbie",543257,2,2023-09-07,2023-09-13
"hicks, aaron",543305,1,2023-09-07,2023-09-13
"mccann, james",543510,2,2023-09-07,2023-09-13
"semien, marcus",543760,2,2023-09-07,2023-09-13
"springer, george",543807,2,2023-09-07,2023-09-13
"wong, kolten",543939,1,2023-09-07,2023-09-13
"grichuk, randal",545341,1,2023-09-07,2023-09-13
"harper, bryce",547180,2,2023-09-07,2023-09-13
"díaz, elías",553869,1,2023-09-07,2023-09-13
"suárez, eugenio",553993,2,2023-09-07,2023-09-13
"farmer, kyle",571657,1,2023-09-07,2023-09-13
"haniger, mitch",571745,2,2023-09-07,2023-09-13
"hernández, enrique",571771,1,2023-09-07,2023-09-13
"muncy, max",571970,3,2023-09-07,2023-09-13
"carpenter, matt",572761,1,2023-09-07,2023-09-13
"yastrzemski, mike",573262,1,2023-09-07,2023-09-13
"contreras, willson",575929,2,2023-09-07,2023-09-13
"bryant, kris",592178,2,2023-09-07,2023-09-13
"canha, mark",592192,1,2023-09-07,2023-09-13
"castellanos, nick",592206,1,2023-09-07,2023-09-13
"drury, brandon",592273,1,2023-09-07,2023-09-13
"machado, manny",592518,2,2023-09-07,2023-09-13
"pederson, joc",592626,1,2023-09-07,2023-09-13
"renfroe, hunter",592669,1,2023-09-07,2023-09-13
"rosario, eddie",592696,1,2023-09-07,2023-09-13
"bogaerts, xander",593428,2,2023-09-07,2023-09-13
"calhoun, kole",594777,1,2023-09-07,2023-09-13
"kiermaier, kevin",595281,1,2023-09-07,2023-09-13
"profar, jurickson",595777,1,2023-09-07,2023-09-13
"kepler, max",596146,1,2023-09-07,2023-09-13
"betts, mookie",605141,1,2023-09-07,2023-09-13
"davis, j. d.",605204,2,2023-09-07,2023-09-13
"marte, ketel",606466,1,2023-09-07,2023-09-13
"nimmo, brandon",607043,1,2023-09-07,2023-09-13
"turner, trea",607208,4,2023-09-07,2023-09-13
"stallings, jacob",607732,1,2023-09-07,2023-09-13
"ramírez, josé",608070,2,2023-09-07,2023-09-13
"bregman, alex",608324,1,2023-09-07,2023-09-13
"seager, corey",608369,2,2023-09-07,2023-09-13
"swanson, dansby",621020,1,2023-09-07,2023-09-13
"taylor, chris",621035,1,2023-09-07,2023-09-13
"correa, carlos",621043,1,2023-09-07,2023-09-13
"phillips, brett",621433,2,2023-09-07,2023-09-13
"taylor, tyrone",621438,1,2023-09-07,2023-09-13
"stewart, dj",621466,1,2023-09-07,2023-09-13
"olson, matt",621566,5,2023-09-07,2023-09-13
"ramírez, harold",623912,1,2023-09-07,2023-09-13
"alonso, pete",624413,2,2023-09-07,2023-09-13
"biggio, cavan",624415,1,2023-09-07,2023-09-13
"ibáñez, andy",628451,2,2023-09-07,2023-09-13
"bellinger, cody",641355,1,2023-09-07,2023-09-13
"garver, mitch",641598,1,2023-09-07,2023-09-13
"hampson, garrett",641658,1,2023-09-07,2023-09-13
"heim, jonah",641680,1,2023-09-07,2023-09-13
"mcmahon, ryan",641857,1,2023-09-07,2023-09-13
"palacios, joshua",641943,1,2023-09-07,2023-09-13
"smith, dominic",642086,2,2023-09-07,2023-09-13
"thaiss, matt",642136,1,2023-09-07,2023-09-13
"adames, willy",642715,1,2023-09-07,2023-09-13
"estrada, thairo",642731,2,2023-09-07,2023-09-13
"kemp, tony",643393,1,2023-09-07,2023-09-13
"mcneil, jeff",643446,1,2023-09-07,2023-09-13
"devers, rafael",646240,1,2023-09-07,2023-09-13
"naylor, josh",647304,2,2023-09-07,2023-09-13
"arráez, luis",650333,1,2023-09-07,2023-09-13
"jiménez, eloy",650391,1,2023-09-07,2023-09-13
"torres, gleyber",650402,1,2023-09-07,2023-09-13
"castro, willi",650489,2,2023-09-07,2023-09-13
"díaz, yandy",650490,2,2023-09-07,2023-09-13
"de la cruz, bryan",650559,1,2023-09-07,2023-09-13
"pinto, rené",650907,2,2023-09-07,2023-09-13
"mullins, cedric",656775,1,2023-09-07,2023-09-13
"o'hearn, ryan",656811,1,2023-09-07,2023-09-13
"schwarber, kyle",656941,2,2023-09-07,2023-09-13
"thomas, lane",657041,1,2023-09-07,2023-09-13
