Name,playerid,HR,week_start,week_end
"holliday, jackson",702616,1,2024-08-08,2024-08-14
"yoshida, masataka",807799,1,2024-08-08,2024-08-14
"blackmon, charlie",453568,1,2024-08-15,2024-08-21
"solano, donovan",456781,1,2024-08-15,2024-08-21
"santana, carlos",467793,2,2024-08-15,2024-08-21
"martinez, j. d.",502110,2,2024-08-15,2024-08-21
"goldschmidt, paul",502671,1,2024-08-15,2024-08-21
"altuve, josé",514888,1,2024-08-15,2024-08-21
"grandal, yasmani",518735,1,2024-08-15,2024-08-21
"heyward, jason",518792,1,2024-08-15,2024-08-21
"bethancourt, christian",542194,1,2024-08-15,2024-08-21
"ozuna, marcell",542303,2,2024-08-15,2024-08-21
"mccann, james",543510,1,2024-08-15,2024-08-21
"semien, marcus",543760,1,2024-08-15,2024-08-21
"springer, george",543807,3,2024-08-15,2024-08-21
"arenado, nolan",571448,2,2024-08-15,2024-08-21
"haniger, mitch",571745,1,2024-08-15,2024-08-21
"muncy, max",571970,2,2024-08-15,2024-08-21
"singleton, jon",572138,2,2024-08-15,2024-08-21
"carpenter, matt",572761,1,2024-08-15,2024-08-21
"castellanos, nick",592206,1,2024-08-15,2024-08-21
"judge, aaron",592450,4,2024-08-15,2024-08-21
"machado, manny",592518,2,2024-08-15,2024-08-21
"pederson, joc",592626,1,2024-08-15,2024-08-21
"merrifield, whit",593160,1,2024-08-15,2024-08-21
"bogaerts, xander",593428,1,2024-08-15,2024-08-21
"polanco, jorge",593871,1,2024-08-15,2024-08-21
"kiermaier, kevin",595281,1,2024-08-15,2024-08-21
"profar, jurickson",595777,1,2024-08-15,2024-08-21
"báez, javier",595879,1,2024-08-15,2024-08-21
"lindor, francisco",596019,2,2024-08-15,2024-08-21
"slater, austin",596103,1,2024-08-15,2024-08-21
"candelario, jeimer",600869,1,2024-08-15,2024-08-21
"urías, ramón",602104,2,2024-08-15,2024-08-21
"betts, mookie",605141,1,2024-08-15,2024-08-21
"arcia, orlando",606115,1,2024-08-15,2024-08-21
"nimmo, brandon",607043,2,2024-08-15,2024-08-21
"turner, trea",607208,1,2024-08-15,2024-08-21
"ramírez, josé",608070,1,2024-08-15,2024-08-21
"bregman, alex",608324,1,2024-08-15,2024-08-21
"seager, corey",608369,2,2024-08-15,2024-08-21
"winker, jesse",608385,1,2024-08-15,2024-08-21
"refsnyder, rob",608701,1,2024-08-15,2024-08-21
"swanson, dansby",621020,1,2024-08-15,2024-08-21
"santander, anthony",623993,1,2024-08-15,2024-08-21
"alonso, pete",624413,1,2024-08-15,2024-08-21
"conforto, michael",624424,1,2024-08-15,2024-08-21
"bellinger, cody",641355,1,2024-08-15,2024-08-21
"tellez, rowdy",642133,1,2024-08-15,2024-08-21
"wilson, weston",642215,1,2024-08-15,2024-08-21
"siri, josé",642350,2,2024-08-15,2024-08-21
"adames, willy",642715,1,2024-08-15,2024-08-21
"kiner-falefa, isiah",643396,1,2024-08-15,2024-08-21
"mcneil, jeff",643446,1,2024-08-15,2024-08-21
"devers, rafael",646240,2,2024-08-15,2024-08-21
"naylor, josh",647304,1,2024-08-15,2024-08-21
"castro, willi",650489,1,2024-08-15,2024-08-21
"chapman, matt",656305,1,2024-08-15,2024-08-21
"mullins, cedric",656775,1,2024-08-15,2024-08-21
"dejong, paul",657557,1,2024-08-15,2024-08-21
"laureano, ramón",657656,2,2024-08-15,2024-08-21
"ohtani, shohei",660271,2,2024-08-15,2024-08-21
"ruiz, keibert",660688,3,2024-08-15,2024-08-21
"contreras, william",661388,2,2024-08-15,2024-08-21
"nootbaar, lars",663457,1,2024-08-15,2024-08-21
"baker, luken",663609,1,2024-08-15,2024-08-21
"larnach, trevor",663616,1,2024-08-15,2024-08-21
"india, jonathan",663697,1,2024-08-15,2024-08-21
"bart, joey",663698,1,2024-08-15,2024-08-21
"raleigh, cal",663728,1,2024-08-15,2024-08-21
"fortes, nick",663743,1,2024-08-15,2024-08-21
"rodgers, brendan",663898,1,2024-08-15,2024-08-21
"happ, ian",664023,2,2024-08-15,2024-08-21
"lowe, brandon",664040,2,2024-08-15,2024-08-21
"bohm, alec",664761,1,2024-08-15,2024-08-21
"mccarthy, jake",664983,2,2024-08-15,2024-08-21
"guerrero, vladimir",665489,1,2024-08-15,2024-08-21
"pache, cristian",665506,1,2024-08-15,2024-08-21
"soto, juan",665742,2,2024-08-15,2024-08-21
"amaya, miguel",665804,1,2024-08-15,2024-08-21
"hamilton, david",666152,2,2024-08-15,2024-08-21
"lux, gavin",666158,3,2024-08-15,2024-08-21
"carlson, dylan",666185,1,2024-08-15,2024-08-21
"encarnacion, jerar",666464,1,2024-08-15,2024-08-21
"garcía, adolis",666969,1,2024-08-15,2024-08-21
"gurriel, lourdes",666971,1,2024-08-15,2024-08-21
"bleday, jj",668709,3,2024-08-15,2024-08-21
"steer, spencer",668715,1,2024-08-15,2024-08-21
"vientos, mark",668901,3,2024-08-15,2024-08-21
"rutschman, adley",668939,1,2024-08-15,2024-08-21
"rojas, josh",668942,1,2024-08-15,2024-08-21
"melendez, mj",669004,1,2024-08-15,2024-08-21
"marsh, brandon",669016,1,2024-08-15,2024-08-21
"campusano, luis",669134,1,2024-08-15,2024-08-21
"burger, jake",669394,2,2024-08-15,2024-08-21
"schmitt, casey",669477,1,2024-08-15,2024-08-21
"triolo, jared",669707,2,2024-08-15,2024-08-21
"call, alex",669743,2,2024-08-15,2024-08-21
"toglia, michael",669911,1,2024-08-15,2024-08-21
"raley, luke",670042,1,2024-08-15,2024-08-21
"wallner, matt",670242,1,2024-08-15,2024-08-21
"friedl, tj",670770,1,2024-08-15,2024-08-21
"casas, triston",671213,1,2024-08-15,2024-08-21
"ramos, heliot",671218,1,2024-08-15,2024-08-21
"garcía, luis",671277,1,2024-08-15,2024-08-21
"kirk, alejandro",672386,1,2024-08-15,2024-08-21
"perdomo, geraldo",672695,1,2024-08-15,2024-08-21
"peraza, oswald",672724,1,2024-08-15,2024-08-21
"diaz, yainer",673237,3,2024-08-15,2024-08-21
"robert, luis",673357,2,2024-08-15,2024-08-21
"kim, ha-seong",673490,1,2024-08-15,2024-08-21
"jung, josh",673962,1,2024-08-15,2024-08-21
"clement, ernie",676391,2,2024-08-15,2024-08-21
"burleson, alec",676475,1,2024-08-15,2024-08-21
"meyers, jake",676694,1,2024-08-15,2024-08-21
"rocchio, brayan",677587,1,2024-08-15,2024-08-21
"abreu, wilyer",677800,1,2024-08-15,2024-08-21
"jimenez, leo",677870,2,2024-08-15,2024-08-21
"witt, bobby",677951,1,2024-08-15,2024-08-21
"noel, jhonkensy",678877,1,2024-08-15,2024-08-21
"blanco, dairon",680118,3,2024-08-15,2024-08-21
"barger, addison",680718,1,2024-08-15,2024-08-21
"del castillo, adrian",680728,2,2024-08-15,2024-08-21
"duran, jarren",680776,3,2024-08-15,2024-08-21
"jeffers, ryan",680777,3,2024-08-15,2024-08-21
"stott, bryson",681082,1,2024-08-15,2024-08-21
"o'hoppe, logan",681351,1,2024-08-15,2024-08-21
"carpenter, kerry",681481,1,2024-08-15,2024-08-21
"fry, david",681807,1,2024-08-15,2024-08-21
"marte, noelvi",682622,1,2024-08-15,2024-08-21
"álvarez, francisco",682626,1,2024-08-15,2024-08-21
"de la cruz, elly",682829,1,2024-08-15,2024-08-21
"abrams, cj",682928,1,2024-08-15,2024-08-21
"greene, riley",682985,1,2024-08-15,2024-08-21
"carroll, corbin",682998,3,2024-08-15,2024-08-21
"henderson, gunnar",683002,3,2024-08-15,2024-08-21
"pasquantino, vinnie",686469,1,2024-08-15,2024-08-21
"canzone, dominic",686527,1,2024-08-15,2024-08-21
"pagés, pedro",686780,1,2024-08-15,2024-08-21
"neto, zach",687263,2,2024-08-15,2024-08-21
"horwitz, spencer",687462,2,2024-08-15,2024-08-21
"mccray, grant",687529,1,2024-08-15,2024-08-21
"winn, masyn",691026,2,2024-08-15,2024-08-21
"crow-armstrong, pete",691718,1,2024-08-15,2024-08-21
"chourio, jackson",694192,1,2024-08-15,2024-08-21
"loperfido, joey",694388,1,2024-08-15,2024-08-21
"wood, james",695578,1,2024-08-15,2024-08-21
"sweeney, trey",700242,1,2024-08-15,2024-08-21
"merrill, jackson",701538,1,2024-08-15,2024-08-21
"yoshida, masataka",807799,2,2024-08-15,2024-08-21
"blackmon, charlie",453568,1,2024-08-22,2024-08-28
"rojas, miguel",500743,1,2024-08-22,2024-08-28
"martinez, j. d.",502110,1,2024-08-22,2024-08-28
"goldschmidt, paul",502671,1,2024-08-22,2024-08-28
"altuve, josé",514888,2,2024-08-22,2024-08-28
"d'arnaud, travis",518595,1,2024-08-22,2024-08-28
"grandal, yasmani",518735,2,2024-08-22,2024-08-28
"stanton, giancarlo",519317,3,2024-08-22,2024-08-28
"pérez, salvador",521692,3,2024-08-22,2024-08-28
"bethancourt, christian",542194,1,2024-08-22,2024-08-28
"higashioka, kyle",543309,2,2024-08-22,2024-08-28
"springer, george",543807,1,2024-08-22,2024-08-28
"suárez, eugenio",553993,2,2024-08-22,2024-08-28
"farmer, kyle",571657,1,2024-08-22,2024-08-28
"hernández, enrique",571771,2,2024-08-22,2024-08-28
"yastrzemski, mike",573262,2,2024-08-22,2024-08-28
"castellanos, nick",592206,2,2024-08-22,2024-08-28
"drury, brandon",592273,1,2024-08-22,2024-08-28
"judge, aaron",592450,4,2024-08-22,2024-08-28
"machado, manny",592518,2,2024-08-22,2024-08-28
"pederson, joc",592626,1,2024-08-22,2024-08-28
"realmuto, j. t.",592663,2,2024-08-22,2024-08-28
"renfroe, hunter",592669,1,2024-08-22,2024-08-28
"polanco, jorge",593871,1,2024-08-22,2024-08-28
"duvall, adam",594807,1,2024-08-22,2024-08-28
"profar, jurickson",595777,1,2024-08-22,2024-08-28
"cave, jake",595909,1,2024-08-22,2024-08-28
"lindor, francisco",596019,2,2024-08-22,2024-08-28
"sánchez, gary",596142,1,2024-08-22,2024-08-28
"urías, ramón",602104,2,2024-08-22,2024-08-28
"betts, mookie",605141,1,2024-08-22,2024-08-28
"arcia, orlando",606115,1,2024-08-22,2024-08-28
"hernández, teoscar",606192,2,2024-08-22,2024-08-28
"stallings, jacob",607732,1,2024-08-22,2024-08-28
"ramírez, josé",608070,1,2024-08-22,2024-08-28
"bregman, alex",608324,1,2024-08-22,2024-08-28
"seager, corey",608369,1,2024-08-22,2024-08-28
"refsnyder, rob",608701,1,2024-08-22,2024-08-28
"swanson, dansby",621020,2,2024-08-22,2024-08-28
"ward, taylor",621493,1,2024-08-22,2024-08-28
"wisdom, patrick",621550,1,2024-08-22,2024-08-28
"olson, matt",621566,2,2024-08-22,2024-08-28
"santander, anthony",623993,1,2024-08-22,2024-08-28
"alonso, pete",624413,1,2024-08-22,2024-08-28
"conforto, michael",624424,1,2024-08-22,2024-08-28
"soler, jorge",624585,1,2024-08-22,2024-08-28
"ibáñez, andy",628451,1,2024-08-22,2024-08-28
"bauers, jake",641343,1,2024-08-22,2024-08-28
"mcmahon, ryan",641857,1,2024-08-22,2024-08-28
"o'neill, tyler",641933,2,2024-08-22,2024-08-28
"tellez, rowdy",642133,1,2024-08-22,2024-08-28
"siri, josé",642350,1,2024-08-22,2024-08-28
"adames, willy",642715,2,2024-08-22,2024-08-28
"benintendi, andrew",643217,1,2024-08-22,2024-08-28
"robles, víctor",645302,1,2024-08-22,2024-08-28
"devers, rafael",646240,1,2024-08-22,2024-08-28
"naylor, josh",647304,1,2024-08-22,2024-08-28
"arráez, luis",650333,1,2024-08-22,2024-08-28
"torres, gleyber",650402,2,2024-08-22,2024-08-28
"castro, willi",650489,1,2024-08-22,2024-08-28
"díaz, yandy",650490,1,2024-08-22,2024-08-28
"de la cruz, bryan",650559,1,2024-08-22,2024-08-28
"chapman, matt",656305,1,2024-08-22,2024-08-28
"hill, derek",656537,1,2024-08-22,2024-08-28
"hilliard, sam",656541,1,2024-08-22,2024-08-28
"hoskins, rhys",656555,1,2024-08-22,2024-08-28
"joe, connor",656582,2,2024-08-22,2024-08-28
"mckinstry, zach",656716,1,2024-08-22,2024-08-28
"o'hearn, ryan",656811,1,2024-08-22,2024-08-28
"verdugo, alex",657077,1,2024-08-22,2024-08-28
"dejong, paul",657557,2,2024-08-22,2024-08-28
"laureano, ramón",657656,1,2024-08-22,2024-08-28
"ohtani, shohei",660271,3,2024-08-22,2024-08-28
"yepez, juan",660766,2,2024-08-22,2024-08-28
"sánchez, jesús",660821,2,2024-08-22,2024-08-28
"contreras, william",661388,1,2024-08-22,2024-08-28
"varsho, daulton",662139,1,2024-08-22,2024-08-28
"larnach, trevor",663616,2,2024-08-22,2024-08-28
"vierling, matt",663837,1,2024-08-22,2024-08-28
"stephenson, tyler",663886,1,2024-08-22,2024-08-28
"happ, ian",664023,1,2024-08-22,2024-08-28
"bader, harrison",664056,2,2024-08-22,2024-08-28
"wade, lamonte",664774,1,2024-08-22,2024-08-28
"brown, seth",664913,2,2024-08-22,2024-08-28
"peña, jeremy",665161,2,2024-08-22,2024-08-28
"guerrero, vladimir",665489,1,2024-08-22,2024-08-28
"soto, juan",665742,1,2024-08-22,2024-08-28
"amaya, miguel",665804,2,2024-08-22,2024-08-28
"chisholm, jazz",665862,2,2024-08-22,2024-08-28
"chaparro, andrés",665953,1,2024-08-22,2024-08-28
"lowe, josh",666139,2,2024-08-22,2024-08-28
"moniak, mickey",666160,1,2024-08-22,2024-08-28
"benson, will",666181,1,2024-08-22,2024-08-28
"naylor, bo",666310,2,2024-08-22,2024-08-28
"morel, christopher",666624,1,2024-08-22,2024-08-28
"gurriel, lourdes",666971,1,2024-08-22,2024-08-28
"rooker, brent",667670,2,2024-08-22,2024-08-28
"arozarena, randy",668227,2,2024-08-22,2024-08-28
"rogers, jake",668670,1,2024-08-22,2024-08-28
"bleday, jj",668709,1,2024-08-22,2024-08-28
"reynolds, bryan",668804,2,2024-08-22,2024-08-28
"schunk, aaron",668845,1,2024-08-22,2024-08-28
"vientos, mark",668901,1,2024-08-22,2024-08-28
"melendez, mj",669004,2,2024-08-22,2024-08-28
"marsh, brandon",669016,1,2024-08-22,2024-08-28
"stowers, kyle",669065,1,2024-08-22,2024-08-28
"wells, austin",669224,1,2024-08-22,2024-08-28
"toglia, michael",669911,1,2024-08-22,2024-08-28
"raley, luke",670042,1,2024-08-22,2024-08-28
"wallner, matt",670242,2,2024-08-22,2024-08-28
"álvarez, yordan",670541,3,2024-08-22,2024-08-28
"paredes, isaac",670623,1,2024-08-22,2024-08-28
"casas, triston",671213,1,2024-08-22,2024-08-28
"ramos, heliot",671218,2,2024-08-22,2024-08-28
"butler, lawrence",671732,3,2024-08-22,2024-08-28
"harris, michael",671739,2,2024-08-22,2024-08-28
"kirk, alejandro",672386,1,2024-08-22,2024-08-28
"garcía, maikel",672580,1,2024-08-22,2024-08-28
"perdomo, geraldo",672695,1,2024-08-22,2024-08-28
"diaz, yainer",673237,1,2024-08-22,2024-08-28
"suzuki, seiya",673548,3,2024-08-22,2024-08-28
"deluca, jonny",676356,1,2024-08-22,2024-08-28
"clement, ernie",676391,1,2024-08-22,2024-08-28
"caballero, josé",676609,1,2024-08-22,2024-08-28
"mccormick, chas",676801,1,2024-08-22,2024-08-28
"tena, josé",677588,2,2024-08-22,2024-08-28
"rodríguez, julio",677594,1,2024-08-22,2024-08-28
"witt, bobby",677951,3,2024-08-22,2024-08-28
"meadows, parker",678009,1,2024-08-22,2024-08-28
"tovar, ezequiel",678662,2,2024-08-22,2024-08-28
"noel, jhonkensy",678877,2,2024-08-22,2024-08-28
"torkelson, spencer",679529,3,2024-08-22,2024-08-28
"schuemann, max",680474,1,2024-08-22,2024-08-28
"barger, addison",680718,2,2024-08-22,2024-08-28
"duran, jarren",680776,2,2024-08-22,2024-08-28
"gelof, zack",680869,1,2024-08-22,2024-08-28
"donovan, brendan",680977,1,2024-08-22,2024-08-28
"cowser, colton",681297,1,2024-08-22,2024-08-28
"norby, connor",681393,2,2024-08-22,2024-08-28
"carpenter, kerry",681481,1,2024-08-22,2024-08-28
"fry, david",681807,1,2024-08-22,2024-08-28
"hensley, david",682073,1,2024-08-22,2024-08-28
"schneemann, daniel",682177,1,2024-08-22,2024-08-28
"greene, riley",682985,1,2024-08-22,2024-08-28
"carroll, corbin",682998,3,2024-08-22,2024-08-28
"vaughn, andrew",683734,1,2024-08-22,2024-08-28
"pasquantino, vinnie",686469,1,2024-08-22,2024-08-28
"crews, dylan",686611,1,2024-08-22,2024-08-28
"doyle, brenton",686668,1,2024-08-22,2024-08-28
"massey, michael",686681,1,2024-08-22,2024-08-28
"scott, victor",687363,1,2024-08-22,2024-08-28
"ortiz, joey",687401,1,2024-08-22,2024-08-28
"mccray, grant",687529,2,2024-08-22,2024-08-28
"keith, colt",690993,1,2024-08-22,2024-08-28
"caminero, junior",691406,2,2024-08-22,2024-08-28
"crow-armstrong, pete",691718,2,2024-08-22,2024-08-28
"chourio, jackson",694192,1,2024-08-22,2024-08-28
"kavadas, niko",694359,1,2024-08-22,2024-08-28
"loperfido, joey",694388,1,2024-08-22,2024-08-28
"langford, wyatt",694671,1,2024-08-22,2024-08-28
"wagner, will",695238,1,2024-08-22,2024-08-28
"young, jacob",696285,1,2024-08-22,2024-08-28
"merrill, jackson",701538,1,2024-08-22,2024-08-28
"peralta, david",444482,1,2024-08-29,2024-09-04
"mccutchen, andrew",457705,2,2024-08-29,2024-09-04
"turner, justin",457759,2,2024-08-29,2024-09-04
"santana, carlos",467793,2,2024-08-29,2024-09-04
"pham, tommy",502054,1,2024-08-29,2024-09-04
"martinez, j. d.",502110,1,2024-08-29,2024-09-04
"goldschmidt, paul",502671,1,2024-08-29,2024-09-04
"freeman, freddie",518692,4,2024-08-29,2024-09-04
"stanton, giancarlo",519317,2,2024-08-29,2024-09-04
"mccann, james",543510,1,2024-08-29,2024-09-04
"grichuk, randal",545341,4,2024-08-29,2024-09-04
"suárez, eugenio",553993,4,2024-08-29,2024-09-04
"arenado, nolan",571448,1,2024-08-29,2024-09-04
"farmer, kyle",571657,1,2024-08-29,2024-09-04
"singleton, jon",572138,2,2024-08-29,2024-09-04
"yastrzemski, mike",573262,2,2024-08-29,2024-09-04
"castellanos, nick",592206,1,2024-08-29,2024-09-04
"drury, brandon",592273,1,2024-08-29,2024-09-04
"gamel, ben",592325,1,2024-08-29,2024-09-04
"machado, manny",592518,1,2024-08-29,2024-09-04
"realmuto, j. t.",592663,2,2024-08-29,2024-09-04
"bogaerts, xander",593428,1,2024-08-29,2024-09-04
"lindor, francisco",596019,3,2024-08-29,2024-09-04
"betts, mookie",605141,2,2024-08-29,2024-09-04
"arcia, orlando",606115,2,2024-08-29,2024-09-04
"haase, eric",606992,1,2024-08-29,2024-09-04
"turner, trea",607208,1,2024-08-29,2024-09-04
"ramírez, josé",608070,1,2024-08-29,2024-09-04
"gallo, joey",608336,1,2024-08-29,2024-09-04
"seager, corey",608369,1,2024-08-29,2024-09-04
"winker, jesse",608385,2,2024-08-29,2024-09-04
"swanson, dansby",621020,2,2024-08-29,2024-09-04
"ward, taylor",621493,4,2024-08-29,2024-09-04
"olson, matt",621566,2,2024-08-29,2024-09-04
"santander, anthony",623993,1,2024-08-29,2024-09-04
"alonso, pete",624413,3,2024-08-29,2024-09-04
"conforto, michael",624424,1,2024-08-29,2024-09-04
"sosa, edmundo",624641,1,2024-08-29,2024-09-04
"cronenworth, jake",630105,1,2024-08-29,2024-09-04
"bellinger, cody",641355,2,2024-08-29,2024-09-04
"fraley, jake",641584,1,2024-08-29,2024-09-04
"heim, jonah",641680,1,2024-08-29,2024-09-04
"o'neill, tyler",641933,1,2024-08-29,2024-09-04
"tellez, rowdy",642133,1,2024-08-29,2024-09-04
"rosario, amed",642708,1,2024-08-29,2024-09-04
"adames, willy",642715,5,2024-08-29,2024-09-04
"benintendi, andrew",643217,1,2024-08-29,2024-09-04
"naylor, josh",647304,1,2024-08-29,2024-09-04
"urías, luis",649966,1,2024-08-29,2024-09-04
"jiménez, eloy",650391,1,2024-08-29,2024-09-04
"díaz, yandy",650490,2,2024-08-29,2024-09-04
"chapman, matt",656305,1,2024-08-29,2024-09-04
"hill, derek",656537,2,2024-08-29,2024-09-04
"hoskins, rhys",656555,2,2024-08-29,2024-09-04
"mullins, cedric",656775,1,2024-08-29,2024-09-04
"rivera, emmanuel",656896,1,2024-08-29,2024-09-04
"schwarber, kyle",656941,4,2024-08-29,2024-09-04
"smith, pavin",656976,1,2024-08-29,2024-09-04
"thomas, lane",657041,1,2024-08-29,2024-09-04
"wong, connor",657136,1,2024-08-29,2024-09-04
"dejong, paul",657557,1,2024-08-29,2024-09-04
"ohtani, shohei",660271,2,2024-08-29,2024-09-04
"ruiz, keibert",660688,1,2024-08-29,2024-09-04
"contreras, william",661388,2,2024-08-29,2024-09-04
"varsho, daulton",662139,2,2024-08-29,2024-09-04
"nootbaar, lars",663457,1,2024-08-29,2024-09-04
"baker, luken",663609,1,2024-08-29,2024-09-04
"larnach, trevor",663616,1,2024-08-29,2024-09-04
"india, jonathan",663697,2,2024-08-29,2024-09-04
"raleigh, cal",663728,1,2024-08-29,2024-09-04
"grisham, trent",663757,1,2024-08-29,2024-09-04
"vierling, matt",663837,1,2024-08-29,2024-09-04
"stephenson, tyler",663886,1,2024-08-29,2024-09-04
"rodgers, brendan",663898,3,2024-08-29,2024-09-04
"lowe, nathaniel",663993,1,2024-08-29,2024-09-04
"wade, lamonte",664774,1,2024-08-29,2024-09-04
"brown, seth",664913,1,2024-08-29,2024-09-04
"clemens, kody",665019,1,2024-08-29,2024-09-04
"conine, griffin",665052,1,2024-08-29,2024-09-04
"guerrero, vladimir",665489,1,2024-08-29,2024-09-04
"soto, juan",665742,1,2024-08-29,2024-09-04
"giménez, andrés",665926,2,2024-08-29,2024-09-04
"chaparro, andrés",665953,1,2024-08-29,2024-09-04
"fletcher, dominic",666150,1,2024-08-29,2024-09-04
"moniak, mickey",666160,4,2024-08-29,2024-09-04
"adell, jo",666176,2,2024-08-29,2024-09-04
"benson, will",666181,1,2024-08-29,2024-09-04
"gurriel, lourdes",666971,1,2024-08-29,2024-09-04
"rooker, brent",667670,2,2024-08-29,2024-09-04
"bleday, jj",668709,2,2024-08-29,2024-09-04
"reynolds, bryan",668804,1,2024-08-29,2024-09-04
"vientos, mark",668901,1,2024-08-29,2024-09-04
"lewis, royce",668904,1,2024-08-29,2024-09-04
"mitchell, garrett",669003,2,2024-08-29,2024-09-04
"marsh, brandon",669016,1,2024-08-29,2024-09-04
"stowers, kyle",669065,1,2024-08-29,2024-09-04
"langeliers, shea",669127,3,2024-08-29,2024-09-04
"murphy, sean",669221,1,2024-08-29,2024-09-04
"wells, austin",669224,2,2024-08-29,2024-09-04
"smith, will",669257,1,2024-08-29,2024-09-04
"espinal, santiago",669289,1,2024-08-29,2024-09-04
"triolo, jared",669707,1,2024-08-29,2024-09-04
"lopez, nicky",670032,1,2024-08-29,2024-09-04
"raley, luke",670042,1,2024-08-29,2024-09-04
"álvarez, yordan",670541,2,2024-08-29,2024-09-04
"butler, lawrence",671732,5,2024-08-29,2024-09-04
"harris, michael",671739,1,2024-08-29,2024-09-04
"kelenic, jarred",672284,1,2024-08-29,2024-09-04
"jung, josh",673962,2,2024-08-29,2024-09-04
"deluca, jonny",676356,1,2024-08-29,2024-09-04
"clement, ernie",676391,1,2024-08-29,2024-09-04
"rocchio, brayan",677587,1,2024-08-29,2024-09-04
"rodríguez, julio",677594,1,2024-08-29,2024-09-04
"jimenez, leo",677870,1,2024-08-29,2024-09-04
"witt, bobby",677951,2,2024-08-29,2024-09-04
"noel, jhonkensy",678877,1,2024-08-29,2024-09-04
"rafaela, ceddanne",678882,1,2024-08-29,2024-09-04
"torkelson, spencer",679529,1,2024-08-29,2024-09-04
"barger, addison",680718,2,2024-08-29,2024-09-04
"duran, jarren",680776,1,2024-08-29,2024-09-04
"donovan, brendan",680977,1,2024-08-29,2024-09-04
"stott, bryson",681082,1,2024-08-29,2024-09-04
"cowser, colton",681297,1,2024-08-29,2024-09-04
"o'hoppe, logan",681351,1,2024-08-29,2024-09-04
"norby, connor",681393,1,2024-08-29,2024-09-04
"carpenter, kerry",681481,1,2024-08-29,2024-09-04
"greene, riley",682985,1,2024-08-29,2024-09-04
"carroll, corbin",682998,2,2024-08-29,2024-09-04
"henderson, gunnar",683002,2,2024-08-29,2024-09-04
"vaughn, andrew",683734,1,2024-08-29,2024-09-04
"crews, dylan",686611,1,2024-08-29,2024-09-04
"doyle, brenton",686668,1,2024-08-29,2024-09-04
"pagés, pedro",686780,2,2024-08-29,2024-09-04
"lee, brooks",686797,1,2024-08-29,2024-09-04
"neto, zach",687263,1,2024-08-29,2024-09-04
"ortiz, joey",687401,1,2024-08-29,2024-09-04
"horwitz, spencer",687462,1,2024-08-29,2024-09-04
"walker, jordan",691023,1,2024-08-29,2024-09-04
"winn, masyn",691026,1,2024-08-29,2024-09-04
"caminero, junior",691406,1,2024-08-29,2024-09-04
"crow-armstrong, pete",691718,1,2024-08-29,2024-09-04
"chourio, jackson",694192,3,2024-08-29,2024-09-04
"kavadas, niko",694359,1,2024-08-29,2024-09-04
"langford, wyatt",694671,2,2024-08-29,2024-09-04
"wagner, will",695238,1,2024-08-29,2024-09-04
"sweeney, trey",700242,1,2024-08-29,2024-09-04
"manzardo, kyle",700932,2,2024-08-29,2024-09-04
"merrill, jackson",701538,3,2024-08-29,2024-09-04
"mccutchen, andrew",457705,2,2024-09-05,2024-09-11
"santana, carlos",467793,1,2024-09-05,2024-09-11
"pham, tommy",502054,1,2024-09-05,2024-09-11
"altuve, josé",514888,1,2024-09-05,2024-09-11
"pérez, salvador",521692,1,2024-09-05,2024-09-11
"semien, marcus",543760,2,2024-09-05,2024-09-11
"grichuk, randal",545341,1,2024-09-05,2024-09-11
"suárez, eugenio",553993,4,2024-09-05,2024-09-11
"arenado, nolan",571448,1,2024-09-05,2024-09-11
"farmer, kyle",571657,2,2024-09-05,2024-09-11
"muncy, max",571970,3,2024-09-05,2024-09-11
"taylor, michael",572191,1,2024-09-05,2024-09-11
"walker, christian",572233,2,2024-09-05,2024-09-11
"yastrzemski, mike",573262,2,2024-09-05,2024-09-11
"casali, curt",592200,1,2024-09-05,2024-09-11
"castellanos, nick",592206,1,2024-09-05,2024-09-11
"drury, brandon",592273,1,2024-09-05,2024-09-11
"machado, manny",592518,3,2024-09-05,2024-09-11
"pederson, joc",592626,1,2024-09-05,2024-09-11
"renfroe, hunter",592669,1,2024-09-05,2024-09-11
"bogaerts, xander",593428,2,2024-09-05,2024-09-11
"polanco, jorge",593871,1,2024-09-05,2024-09-11
"profar, jurickson",595777,1,2024-09-05,2024-09-11
"hedges, austin",595978,1,2024-09-05,2024-09-11
"lindor, francisco",596019,1,2024-09-05,2024-09-11
"sánchez, gary",596142,1,2024-09-05,2024-09-11
"betts, mookie",605141,2,2024-09-05,2024-09-11
"arcia, orlando",606115,1,2024-09-05,2024-09-11
"marte, ketel",606466,1,2024-09-05,2024-09-11
"turner, trea",607208,3,2024-09-05,2024-09-11
"bregman, alex",608324,1,2024-09-05,2024-09-11
"refsnyder, rob",608701,2,2024-09-05,2024-09-11
"newman, kevin",621028,1,2024-09-05,2024-09-11
"ward, taylor",621493,2,2024-09-05,2024-09-11
"santander, anthony",623993,2,2024-09-05,2024-09-11
"conforto, michael",624424,1,2024-09-05,2024-09-11
"bellinger, cody",641355,2,2024-09-05,2024-09-11
"leblanc, charles",641779,1,2024-09-05,2024-09-11
"mcmahon, ryan",641857,2,2024-09-05,2024-09-11
"o'neill, tyler",641933,5,2024-09-05,2024-09-11
"tellez, rowdy",642133,1,2024-09-05,2024-09-11
"adames, willy",642715,1,2024-09-05,2024-09-11
"benintendi, andrew",643217,1,2024-09-05,2024-09-11
